V_ACCT_LGHT,C_IP,C_VMP,V_N_VM_MESS,V_T_DAY_CHG,V_T_EVE_CALLS,V_T_EVE_CHG,V_T_NIG_CALLS,V_T_NIG_CHG,V_T_INT_CALLS,V_T_INT_CHG,V_CS_CALLS,TARGET,ID
67,Yes,No,0,20.55,88,19.98,130,4.28,11,3.08,2,0,843
127,Yes,No,0,30.75,118,17.81,105,11.25,4,2,2,0,870
129,Yes,No,0,45.46,85,17.36,146,5.03,4,1.59,1,0,878
72,Yes,Yes,29,23.77,91,11.75,88,9.95,6,1.49,0,0,901
74,Yes,No,0,21.39,96,17.65,143,9.33,4,3.81,1,1,934
110,Yes,Yes,27,45.54,74,22.38,106,8.01,2,2.24,1,1,988
12,Yes,No,0,36.84,126,9.9,110,9.9,4,2.65,2,0,1006
146,Yes,No,0,22.61,93,22.34,128,9.64,3,3.02,1,0,1025
161,Yes,No,0,33.01,105,21.2,129,11.47,1,3.48,1,1,1028
87,Yes,No,0,22.81,71,14.03,102,7.79,5,2.89,0,0,1038
91,Yes,Yes,24,15.9,128,15.59,133,10.83,3,2.67,0,0,1043
94,Yes,No,0,41.34,88,12.5,99,4.27,4,1.94,4,0,1045
185,Yes,Yes,30,26.2,106,10.09,105,11.63,3,3.48,2,0,1065
82,Yes,No,0,35.5,87,18.16,86,7.88,6,3.35,3,0,1084
136,Yes,No,0,33.86,114,18.25,105,6.79,7,3.19,1,0,1118
114,Yes,Yes,31,29.67,92,19.06,91,5.23,10,3.32,2,0,1129
106,Yes,Yes,26,45.95,90,18.29,133,11.43,7,3.89,1,1,1137
37,Yes,No,0,18.12,89,12.53,113,10.61,8,2.59,2,0,1150
60,Yes,No,0,31.11,93,17.57,119,9.17,6,3,1,0,1159
40,Yes,No,0,29.02,108,15.22,89,12.69,9,2.21,3,0,1162
89,Yes,No,0,21.35,90,18.11,108,8.18,5,1.46,1,0,1170
146,Yes,No,0,27.22,112,17.71,98,7.99,3,2.48,2,0,1192
88,Yes,No,0,39.97,79,21.4,76,12.87,2,1.94,4,1,1193
119,Yes,Yes,15,27.2,110,17.81,107,3.7,5,2.35,5,1,1194
78,Yes,No,0,40.26,101,22.55,77,6.86,2,2.57,1,1,1205
144,Yes,Yes,35,29.72,93,18.67,90,11.51,3,3.46,0,0,1210
136,Yes,No,0,43.66,104,19.56,82,6.46,10,2.46,3,0,1243
101,Yes,No,0,32.93,98,15.86,100,10.04,8,3.13,0,0,1249
85,Yes,No,0,33.52,115,17.99,133,9.45,4,2.24,4,0,1254
107,Yes,No,0,33.05,84,21.06,93,11.04,7,3.02,2,0,1259
81,Yes,Yes,37,40.31,125,22.46,120,12.21,3,2.13,1,0,1272
137,Yes,No,0,29.58,115,13.71,98,11.73,3,3.08,2,0,1310
97,Yes,No,0,40.27,105,13.4,120,10.85,2,1.97,0,1,1338
90,Yes,No,0,25.19,111,18.73,97,6.04,1,2.48,4,1,1340
94,Yes,No,0,40.05,107,16.56,93,7.68,4,2.32,1,0,1368
58,Yes,Yes,43,24.28,100,23.15,105,8.7,4,2.4,1,0,1379
99,Yes,No,0,33.52,92,13.26,99,9.18,6,2.67,4,0,1389
140,Yes,Yes,27,32.11,102,13.68,100,8.9,5,3.11,4,0,1397
29,Yes,Yes,37,39.95,79,15.58,106,6.29,7,1.54,2,0,1419
127,Yes,Yes,28,16.3,131,13.56,132,6.88,3,2.81,1,0,1424
96,Yes,No,0,34.1,120,24.61,95,4.42,5,3.02,2,0,1429
89,Yes,Yes,19,19.14,132,22.24,116,5.56,2,3,0,1,1436
126,Yes,Yes,34,41.63,105,18.67,136,9.49,6,2.62,4,0,1438
113,Yes,No,0,34.73,115,16.05,97,6.27,7,2.48,1,0,1444
76,Yes,No,0,46.46,121,22.41,84,7.43,7,3.24,1,1,1473
86,Yes,No,0,45.24,92,15.47,103,9.29,4,2.78,1,0,1474
107,Yes,No,0,39.8,105,13.86,100,12.71,3,2.7,1,0,1484
107,Yes,No,0,22.66,89,15.55,123,10.85,2,3.48,3,1,1485
57,Yes,Yes,17,40.21,94,13.86,117,10.65,3,3.29,2,0,1504
127,Yes,No,0,41.17,80,19.22,96,11.34,5,3.75,2,1,1534
118,Yes,Yes,21,26.61,125,17.78,81,7.14,3,3,4,1,1538
128,Yes,No,0,41.68,101,8.63,116,6.85,5,2.89,0,0,1540
81,Yes,No,0,38.66,120,17.98,113,11.62,3,3.21,0,0,1543
122,Yes,Yes,40,36.79,90,21.22,99,8.37,4,3.43,1,0,1575
115,Yes,No,0,30.6,126,16.9,70,9.77,3,3.35,1,0,1589
105,Yes,No,0,46.56,103,23.68,90,11.49,7,2.94,1,1,1594
104,Yes,No,0,27.27,103,24.98,90,13.8,5,3.4,4,0,1611
104,Yes,No,0,25.19,113,13.75,103,11.67,4,2.97,0,0,1618
54,Yes,No,0,36.4,94,20.44,75,8.5,3,2.73,1,0,1642
93,Yes,No,0,22.34,106,18.67,103,7.01,2,3,1,1,1654
76,Yes,No,0,40.97,96,19.7,67,9.91,1,2.67,1,1,1675
138,Yes,Yes,17,38.28,88,14.74,99,6.56,4,3.16,0,0,1712
109,Yes,No,0,45.63,131,12.8,84,13.41,8,2.62,2,1,1719
181,Yes,No,0,27.42,83,10.57,98,11.79,3,3.81,0,1,1753
54,Yes,No,0,32.39,108,22.07,111,6.37,2,2.62,2,1,1755
80,Yes,Yes,15,27.08,120,14.5,82,6.35,5,3.21,1,0,1756
118,Yes,Yes,39,26.15,111,10.48,103,5.3,6,2.48,1,0,1757
42,Yes,No,0,30.72,94,14.84,114,7.44,6,3.24,2,0,1758
115,Yes,No,0,20.74,100,18.72,124,8.09,2,2.92,2,1,1769
87,Yes,Yes,40,37.67,74,13.35,124,10.01,3,3.11,1,0,1774
51,Yes,No,0,26.11,85,19.8,92,9.64,4,3.81,0,1,1785
125,Yes,No,0,31.84,111,13.66,112,11.87,2,2.59,0,1,1805
156,Yes,No,0,47.09,106,20.26,96,4.25,3,2.24,1,0,1813
117,Yes,No,0,9.21,84,25.77,84,7.73,2,2.32,1,1,1838
80,Yes,No,0,32.15,92,18.97,116,12.11,3,3.75,2,1,1846
148,Yes,No,0,25.19,123,13.57,62,8.88,3,2.32,2,0,1849
119,Yes,Yes,16,25.02,96,13.61,120,8.28,2,2.08,0,1,1862
133,Yes,No,0,43.3,80,21.44,103,8.01,3,2.16,0,1,1863
94,Yes,No,0,28.92,94,23.1,78,4.98,4,2.35,1,0,1864
142,Yes,Yes,25,32.49,120,12.72,60,10.25,3,2.65,0,0,1868
55,Yes,No,0,37.57,97,14.06,117,10.59,4,2.62,1,0,1878
132,Yes,Yes,33,34.05,67,19.26,91,8.95,3,3.48,2,0,1883
51,Yes,Yes,12,23.09,134,17.05,98,8.66,7,3.32,2,0,1885
105,Yes,Yes,28,26.54,114,9.1,95,7.55,3,3.97,0,1,1888
147,Yes,No,0,38.28,98,15.72,146,6.44,1,2.67,0,1,1893
93,Yes,Yes,38,38.37,122,10.17,125,8.69,7,3.78,1,1,1904
108,Yes,Yes,42,22.12,128,14.2,80,11.01,5,3.67,3,1,1936
126,Yes,Yes,26,21.98,114,15,102,6.95,7,2.59,1,0,1952
49,Yes,No,0,40.43,119,17.76,86,7.55,6,4.21,2,1,1978
106,Yes,No,0,34.68,61,14.32,102,7.38,3,3.59,3,1,1979
33,Yes,No,0,32.4,104,13.74,136,8.55,6,3.51,1,0,2004
87,Yes,Yes,36,29.1,102,15.79,97,10.24,3,2.92,1,0,2028
154,Yes,No,0,24.8,141,17.7,106,8.14,10,3.89,0,1,2030
80,Yes,Yes,30,31.31,109,14.24,114,9.58,10,2.7,0,0,2045
55,Yes,No,0,45.83,91,14.59,98,9.86,6,2.21,1,0,2052
95,Yes,No,0,38.91,71,21.73,120,9.36,2,2.73,4,1,2077
128,Yes,Yes,18,37.76,109,13.65,102,9.85,2,3.67,0,1,2107
138,Yes,No,0,33.35,86,15,108,10.46,1,4.1,0,1,2116
37,Yes,No,0,29.39,86,15.56,100,10.19,1,2.65,0,1,2119
92,Yes,No,0,42.89,112,17.6,95,12.81,5,3.24,3,1,2140
89,Yes,No,0,35.17,105,14.25,86,7.01,4,2.94,0,0,2147
155,Yes,Yes,26,35.99,123,11.83,89,6.6,3,3,1,0,2153
126,Yes,No,0,33.59,112,20.95,104,12.84,8,3.38,2,0,2155
115,Yes,No,0,42.72,96,21.46,112,5.32,1,2.67,3,1,2165
136,Yes,Yes,29,14.48,85,19.58,104,10.96,3,2.43,2,0,2195
112,Yes,Yes,16,34.05,91,16.81,92,6.8,3,2.81,1,0,2203
97,Yes,No,0,24.65,93,25.02,120,10.79,2,2.97,4,1,2204
103,Yes,No,0,29.19,86,12.28,106,7.11,3,1.84,3,0,2210
109,Yes,No,0,35.55,93,17.43,111,5.37,3,2.11,2,0,2231
63,Yes,No,0,10.69,111,17.25,58,11.66,8,2.4,1,0,2254
80,Yes,No,0,47.01,79,16.63,78,9.46,3,1.94,1,1,2259
88,Yes,Yes,25,49.05,74,17.29,117,10.28,5,3.51,1,0,2261
105,Yes,No,0,38.83,108,12.33,140,11.04,7,2.08,0,0,2276
98,Yes,Yes,23,41.74,83,24.88,90,8.28,7,2.92,1,0,2290
59,Yes,Yes,31,38.25,79,16.26,79,10.2,3,2.46,1,0,2294
124,Yes,No,0,26.83,114,17.27,82,7.59,2,2.7,3,1,2336
120,Yes,No,0,30.58,98,14.45,89,8.58,2,3.73,1,1,2344
68,Yes,Yes,29,33.24,96,14.59,85,9.18,9,3.65,1,1,2348
157,Yes,No,0,30.67,98,16.49,88,10.23,5,2.27,0,0,2375
40,Yes,No,0,37.54,106,22.58,94,9.58,3,1.73,0,0,2385
120,Yes,No,0,34.34,78,15.67,89,7.92,2,2,2,1,2387
127,Yes,No,0,42.08,118,9.22,72,10.44,3,2.86,2,0,2397
99,Yes,Yes,39,21.56,115,24.96,91,7.83,4,2.27,0,0,2401
126,Yes,No,0,40.75,92,23.94,113,8.26,1,3.08,1,1,2402
139,Yes,Yes,31,34.6,72,17.03,112,9.63,6,3.62,1,1,2408
16,Yes,No,0,18.7,75,12.52,73,8.57,7,1.73,0,0,2415
100,Yes,No,0,27.18,95,15.29,102,6.95,2,3.13,2,1,2421
152,Yes,Yes,41,24.96,96,24.28,80,9.61,2,1.16,1,1,2469
116,Yes,Yes,29,27.59,79,23.74,131,8.67,2,3.16,3,1,2480
105,Yes,No,0,25.5,123,24.97,65,11.28,7,2.78,3,0,2481
151,Yes,No,0,33.78,106,17.81,126,12.69,4,3.35,0,0,2518
57,Yes,No,0,19.55,96,10.4,75,11.03,1,1.73,0,1,2527
138,Yes,Yes,28,35.9,98,26.56,118,8.01,2,2.89,3,1,2540
102,Yes,No,0,38.11,90,20.68,66,6.65,8,3.24,3,0,2569
86,Yes,No,0,27.61,102,14.2,118,5.8,2,3.08,2,1,2603
125,Yes,No,0,50.73,142,22.99,84,4.83,2,3.29,0,1,2615
116,Yes,Yes,27,29.84,60,17.9,121,13.27,5,1.86,1,0,2619
147,Yes,Yes,35,26.78,67,16.12,76,10.22,2,3,3,1,2620
68,Yes,Yes,39,24.14,89,20.54,72,13.59,5,3.05,1,0,2642
63,Yes,Yes,21,25.76,89,12.56,114,9.47,4,2.7,1,0,2643
91,Yes,No,0,41.89,98,15.47,106,7.09,2,3.27,2,1,2646
50,Yes,No,0,16.93,102,26.24,62,7.25,6,3.7,2,1,2663
188,Yes,Yes,26,33.8,67,14.16,118,8.93,3,3.89,1,1,2665
85,Yes,No,0,19.75,127,19.52,109,9.19,3,2.73,3,0,2666
103,Yes,No,0,43.5,92,11.98,130,13.9,2,3.27,1,1,2667
65,Yes,No,0,47.24,112,13.24,71,11.56,10,2.48,0,1,2673
55,Yes,No,0,18.04,100,10.5,92,4.34,3,3.48,0,0,2683
138,Yes,No,0,45.63,115,14.82,96,8.71,4,3.13,1,0,2693
66,Yes,No,0,35.48,88,14.73,107,11.91,3,2.24,3,0,2702
92,Yes,No,0,43.49,111,12.13,101,8.15,3,3.16,0,0,2728
145,Yes,Yes,30,29.8,116,13.03,85,10.51,3,3,1,0,2735
90,Yes,Yes,26,28.73,104,16.05,76,9.6,3,3.59,0,1,2736
137,Yes,No,0,40.34,84,15.02,81,11.85,4,3.83,0,1,2761
146,Yes,No,0,18.89,95,26.64,82,9.71,6,2.84,1,0,2767
62,Yes,Yes,32,37.13,132,20.12,137,8.65,3,3.56,0,1,2775
137,Yes,No,0,43.86,117,20.95,100,7.79,3,2.94,0,1,2795
166,Yes,Yes,28,29.89,76,21.56,72,5.78,5,3.08,1,0,2806
147,Yes,No,0,31.25,110,14,87,5,4,2.73,1,0,2819
155,Yes,No,0,27.73,108,24.79,111,4.34,3,3.02,0,0,2823
123,Yes,No,0,21.34,96,10.96,129,11.34,6,1.7,4,1,2829
19,Yes,No,0,40.41,121,17.6,95,8.2,4,1.22,0,0,2846
119,Yes,Yes,32,29.41,93,17.8,91,10.4,4,3.29,0,0,2848
178,Yes,No,0,21.17,78,12,113,12.07,2,3.08,2,1,2883
33,Yes,No,0,27.88,102,13.01,104,5.57,4,1.73,0,0,2896
136,Yes,No,0,31.18,113,12.06,122,9.02,9,2.81,2,0,2905
127,Yes,No,0,43.61,101,18.88,122,7.05,3,3.51,1,0,2912
117,Yes,No,0,48.86,84,22.07,86,6.89,3,2.7,1,1,2943
56,Yes,No,0,30.21,110,18.33,67,10.65,5,2.84,1,0,2949
155,Yes,No,0,42.64,105,12.96,104,6.66,5,2.7,2,0,2950
148,Yes,No,0,39.7,71,15.95,97,5.5,2,2.59,0,1,2972
122,Yes,No,0,24.87,93,18.59,97,10.62,5,3.11,1,0,2977
131,Yes,No,0,20.79,94,10.1,95,6.66,3,3.7,3,1,2988
108,Yes,No,0,19.57,70,17.96,85,6.12,3,3.73,2,1,2990
101,Yes,No,0,26.59,114,11.08,109,9.33,5,1.97,1,0,2992
64,Yes,No,0,24.94,91,12.61,69,10.74,3,3.38,3,0,3032
190,Yes,No,0,19.02,124,18.96,81,10.94,7,2.7,3,0,3086
54,Yes,No,0,40.17,130,12.99,98,7.21,8,3.02,3,0,3087
139,Yes,No,0,27.46,137,16.4,96,7.57,13,3.02,0,0,3110
60,Yes,No,0,35,117,23.58,139,9.09,2,2.97,0,1,3149
91,Yes,No,0,25.81,116,8.81,86,7.03,4,3.29,1,0,3181
148,Yes,No,0,37.18,133,13.23,62,12.48,5,2.21,1,0,3189
76,Yes,No,0,41.96,63,17.54,123,9.38,5,3.56,0,1,3190
100,Yes,No,0,18.22,122,7.38,117,7.03,4,2.62,1,0,3201
68,Yes,Yes,24,21.37,98,23.45,108,9.65,6,3.83,3,1,3210
149,Yes,No,0,30.75,83,16.57,109,8.9,9,2.38,3,0,3215
61,Yes,Yes,29,21.79,83,14.59,114,11.29,6,3.16,3,0,3223
142,Yes,No,0,23.94,119,19.43,88,6.88,7,2.94,1,0,3238
177,Yes,No,0,42.28,73,14.65,87,8.64,2,3.05,1,1,3242
113,Yes,No,0,20.77,94,11.19,106,7.63,9,2.78,5,1,3244
138,Yes,No,0,48.65,60,15.91,114,6.58,4,2.97,2,1,3256
117,Yes,No,0,33.73,104,21.21,115,7.33,5,2.84,1,0,3270
75,Yes,No,0,26.04,99,17.92,100,6.91,3,2.11,1,0,3303
71,Yes,No,0,31.64,140,16.88,80,9.29,5,3.73,4,1,3305
100,Yes,No,0,37.3,102,19.18,95,11.49,4,3.24,4,0,3310
163,Yes,No,0,33.52,113,16.02,94,9.5,8,2.11,1,0,3318
122,Yes,No,0,23.8,77,16.69,133,5.4,4,2.62,4,1,3321
184,Yes,No,0,36.35,84,13.57,137,6.26,10,1.35,2,0,3332
